"","index","PC1","PC2","muni_i","muni_j","muni_i_name","muni_j_name"
"859",859,-0.80458316944919,-0.0432063304101756,"CO73168","CO73504","Chaparral","Ortega"
"860",860,-0.230685694678595,0.336445293456905,"CO73168","CO73616","Chaparral","Rioblanco"
"861",861,0.495455613278835,0.543389064486888,"CO73168","CO73622","Chaparral","Roncesvalles"
"862",862,-0.226658073002421,0.628922600879328,"CO73168","CO73675","Chaparral","San Antonio"
"863",863,-2.31406974129962,2.12510548522051,"CO73168","CO76736","Chaparral","Sevilla"
"864",864,0.916433173104717,-0.464654657002156,"CO68167","CO68209","Charalá","Confines"
"865",865,2.26031445540291,-0.636132377908475,"CO68167","CO68217","Charalá","Coromoro"
"866",866,1.53830847341817,-0.297157472530884,"CO68167","CO15238","Charalá","Duitama"
"867",867,1.34515487704497,-1.00954431301554,"CO68167","CO68264","Charalá","Encino"
"868",868,0.793014340510734,-0.281307593693478,"CO68167","CO68298","Charalá","Gámbita"
"869",869,1.18830582788704,0.0745144262747917,"CO68167","CO68464","Charalá","Mogotes"
"870",870,0.133816210609753,-0.619628546414939,"CO68167","CO68498","Charalá","Ocamonte"
"871",871,1.47588159083286,-0.285617191398606,"CO68167","CO68500","Charalá","Oiba"
"872",872,2.3356061348117,-0.667924354309852,"CO68167","CO15516","Charalá","Paipa"
"873",873,-0.362725111452912,-0.451428469246018,"CO68167","CO68533","Charalá","Páramo"
"874",874,-0.736218444048159,0.012458785267728,"CO68167","CO68770","Charalá","Suaita"
"875",875,0.543459159858479,1.30844374989486,"CO68169","CO68444","Charta","Matanza"
"876",876,-1.12643772409905,1.2224383270618,"CO68169","CO68780","Charta","Suratá"
"877",877,0.851653475562399,0.0774471200259094,"CO25175","CO25214","Chía","Cota"
"878",878,0.904373785514645,0.5217794128381,"CO25175","CO25377","Chía","La Calera"
"879",879,-0.429131764675554,0.816932243385684,"CO25175","CO25758","Chía","Sopó"
"880",880,1.54815586823401,0.409778566780438,"CO05172","CO05480","Chigorodó","Mutatá"
"881",881,-0.74312296154098,1.72271023287379,"CO68176","CO68211","Chima","Contratación"
"882",882,-2.4322605978077,3.93617966029745,"CO68176","CO68320","Chima","Guadalupe"
"883",883,-2.53157313323519,4.0138324169426,"CO68176","CO68322","Chima","Guapotá"
"884",884,-1.47410624985487,3.66141395510244,"CO68176","CO68524","Chima","Palmas del Socorro"
"885",885,0.471257578862349,3.34337443167264,"CO68176","CO68720","Chima","Santa Helena del Opón"
"886",886,-2.06493370471735,3.76932021077627,"CO68176","CO68745","Chima","Simacota"
"887",887,0.568041468209689,0.0187620258795561,"CO23168","CO23189","Chimá","Ciénaga de Oro"
"888",888,-0.439950436711018,0.259278927510924,"CO23168","CO23300","Chimá","Cotorra"
"889",889,-1.14408716798402,1.81486229056157,"CO23168","CO23417","Chimá","Lorica"
"890",890,0.0262526924807587,1.81139740529291,"CO23168","CO23464","Chimá","Momil"
"891",891,-0.374511895820298,0.87551703431985,"CO23168","CO23670","Chimá","San Andrés de Sotavento"
"892",892,-1.13819272728129,1.85084845758955,"CO23168","CO23686","Chimá","San Pelayo"
"893",893,1.83995238652263,0.252863315373937,"CO20175","CO20178","Chimichagua","Chiriguaná"
"894",894,1.71462240904731,0.546048815870255,"CO20175","CO20228","Chimichagua","Curumaní"
"895",895,1.74645074408497,0.135324993819041,"CO20175","CO47245","Chimichagua","El Banco"
"896",896,0.290958262716843,0.863946080526947,"CO20175","CO54245","Chimichagua","El Carmen"
"897",897,-1.69322542227957,2.16670193373194,"CO20175","CO47318","Chimichagua","Guamal"
"898",898,0.704909047327433,0.216360277844102,"CO20175","CO20517","Chimichagua","Pailitas"
"899",899,-0.396418164203124,0.963890179347254,"CO20175","CO47692","Chimichagua","San Sebastián de Buenavista"
"900",900,1.03688992929359,-0.371330869310821,"CO54172","CO54347","Chinácota","Herrán"
"901",901,0.614015102528195,0.710504965925574,"CO54172","CO54405","Chinácota","Los Patios"
"902",902,2.51970792094297,0.0322215216381215,"CO54172","CO54520","Chinácota","Pamplonita"
"903",903,2.27755271874091,-0.170276135682517,"CO54172","CO54599","Chinácota","Ragonvalia"
"904",904,-1.07457079327588,2.11211732317063,"CO15172","CO15299","Chinavita","Garagoa"
"905",905,2.59017626222679,1.65249085131677,"CO15172","CO15455","Chinavita","Miraflores"
"906",906,1.64875273936832,0.796130488701539,"CO15172","CO15511","Chinavita","Pachavita"
"907",907,-0.0854637735875281,0.971796085748512,"CO15172","CO15599","Chinavita","Ramiriquí"
"908",908,1.99777587542822,0.873935124992833,"CO17174","CO17001","Chinchiná","Manizales"
"909",909,0.844887782094078,1.43393585017592,"CO17174","CO66440","Chinchiná","Marsella"
"910",910,-0.671417631183848,1.21310013807907,"CO17174","CO17524","Chinchiná","Palestina"
"911",911,1.5578142750509,-0.219918512750053,"CO17174","CO17616","Chinchiná","Risaralda"
"912",912,1.70462245688532,1.05819508049469,"CO17174","CO66682","Chinchiná","Santa Rosa de Cabal"
"913",913,0.10839538931438,0.0751957851347611,"CO23182","CO23189","Chinú","Ciénaga de Oro"
"914",914,-0.560826954104842,1.41645822274524,"CO23182","CO70233","Chinú","El Roble"
"915",915,-0.876986022369548,-0.16676213132052,"CO23182","CO70400","Chinú","La Unión"
"916",916,-2.55894114850787,1.30876693611825,"CO23182","CO23660","Chinú","Sahagún"
"917",917,-0.65465346396842,0.506425201174753,"CO23182","CO70670","Chinú","Sampués"
"918",918,-0.80529975639837,0.579175033382276,"CO23182","CO23670","Chinú","San Andrés de Sotavento"
"919",919,-2.63539202666726,1.85722708357712,"CO23182","CO70678","Chinú","San Benito Abad"
"920",920,-1.24122705390623,-0.354211798640519,"CO68179","CO68327","Chipatá","Güepsa"
"921",921,1.06287912519797,-0.144747711207775,"CO68179","CO68397","Chipatá","La Paz"
"922",922,-2.31180190942907,1.71238381196104,"CO68179","CO68673","Chipatá","San Benito"
"923",923,0.414776113840924,0.983114261447013,"CO15176","CO15632","Chiquinquirá","Saboyá"
"924",924,-0.435060854703893,2.77425659348554,"CO15176","CO15676","Chiquinquirá","San Miguel de Sema"
"925",925,0.853929809850162,1.52461489474041,"CO15176","CO25745","Chiquinquirá","Simijaca"
"926",926,-1.79508081707553,0.904646761705961,"CO15232","CO15476","Chíquiza","Motavita"
"927",927,-1.19221497185752,0.59369993824246,"CO15232","CO15638","Chíquiza","Sáchica"
"928",928,0.39354986274998,0.223174332784684,"CO15232","CO15646","Chíquiza","Samacá"
"929",929,0.933103209416468,0.538357806975555,"CO15232","CO15762","Chíquiza","Sora"
"930",930,2.77647938691813,-0.304501112638985,"CO20178","CO20228","Chiriguaná","Curumaní"
"931",931,0.731220285093129,1.79209730582882,"CO20178","CO20250","Chiriguaná","El Paso"
"932",932,-0.274806622161145,1.36895231837004,"CO20178","CO20400","Chiriguaná","La Jagua de Ibirico"
"933",933,0.198154539973473,0.023560406043851,"CO15180","CO68207","Chiscas","Concepción"
"934",934,0.844904413000831,0.271287400718749,"CO15180","CO15223","Chiscas","Cubará"
"935",935,0.559323451409595,-0.180326210822997,"CO15180","CO15248","Chiscas","El Espino"
"936",936,0.71092656965739,-0.0400877238201237,"CO15180","CO15332","Chiscas","Güicán de la Sierra"
"937",937,-1.34692845670035,0.787043995726863,"CO15180","CO68425","Chiscas","Macaravita"
"938",938,1.90485148097217,-0.363860421798753,"CO15183","CO15244","Chita","El Cocuy"
"939",939,2.04667998351502,0.298588932196238,"CO15183","CO15368","Chita","Jericó"
"940",940,-0.438189587458808,-0.159938644503907,"CO15183","CO85136","Chita","La Salina"
"941",941,0.0324351164052978,-0.0161269065243941,"CO15183","CO15403","Chita","La Uvita"
"942",942,0.58025408009609,-0.413871698755896,"CO15183","CO85315","Chita","Sácama"
"943",943,0.818718301087606,0.713737750345485,"CO15183","CO15755","Chita","Socotá"
"944",944,2.055780415287,0.564790605996818,"CO54174","CO68207","Chitagá","Concepción"
"945",945,2.7175350757116,0.897711011239203,"CO54174","CO15223","Chitagá","Cubará"
"946",946,-0.328588092689128,2.59993274619303,"CO54174","CO68318","Chitagá","Guaca"
"947",947,2.22861491390644,1.3882776301432,"CO54174","CO54377","Chitagá","Labateca"
"948",948,0.113933810368697,2.12344376161661,"CO54174","CO54518","Chitagá","Pamplona"
"949",949,0.334358666127326,2.25009413686674,"CO54174","CO54743","Chitagá","Silos"
"950",950,-0.775014913777776,1.50841149063146,"CO15185","CO68298","Chitaraque","Gámbita"
"951",951,0.0437896288044563,1.45562807845891,"CO15185","CO15664","Chitaraque","San José de Pare"
"952",952,0.547541456810946,0.654374994894396,"CO15185","CO15686","Chitaraque","Santana"
"953",953,-2.30985596928668,1.66353870285708,"CO15185","CO68770","Chitaraque","Suaita"
"954",954,-0.532941502579443,1.16772815808535,"CO15187","CO15500","Chivatá","Oicatá"
"955",955,1.64762507099589,0.200287234666238,"CO15187","CO15740","Chivatá","Siachoque"
"956",956,-0.665120109733333,1.11599660857457,"CO15187","CO15764","Chivatá","Soracá"
"957",957,-0.112130718862482,2.00277088082194,"CO47170","CO47258","Chivolo","El Piñón"
"958",958,1.22177015185446,0.783024127529388,"CO47170","CO47551","Chivolo","Pivijay"
"959",959,0.631583770835025,2.08172975182634,"CO47170","CO47555","Chivolo","Plato"
"960",960,0.204211923170451,1.73587857982576,"CO47170","CO47660","Chivolo","Sabanas de San Ángel"
"961",961,1.72003769625622,-0.327117538669735,"CO15236","CO25293","Chivor","Gachalá"
"962",962,1.88115930707771,-0.8496805279392,"CO15236","CO15325","Chivor","Guayatá"
"963",963,1.2995549736463,-0.083943472049047,"CO15236","CO15425","Chivor","Macanal"
"964",964,2.26170409922822,-0.749478273226422,"CO15236","CO15690","Chivor","Santa María"
"965",965,0.231585932446178,0.747022031485224,"CO25181","CO25279","Choachí","Fómeque"
"966",966,0.299133055312433,0.163191515348685,"CO25181","CO25377","Choachí","La Calera"
"967",967,0.279859548127931,-0.056638140145251,"CO25183","CO25224","Chocontá","Cucunubá"
"968",968,0.645379587204825,0.213263737513767,"CO25183","CO25407","Chocontá","Lenguazaque"
"969",969,-0.546425766149617,1.10175027631285,"CO25183","CO25426","Chocontá","Machetá"
"970",970,1.09216608579586,0.540546722984606,"CO25183","CO25736","Chocontá","Sesquilé"
"971",971,-1.29896410892093,0.899549284679274,"CO25183","CO25772","Chocontá","Suesca"
"972",972,2.46122106092876,0.0205596959469395,"CO13188","CO13430","Cicuco","Magangué"
"973",973,0.312112597645405,0.975791630174415,"CO13188","CO13468","Cicuco","Mompós"
"974",974,0.0626239119927203,0.133692221412962,"CO47189","CO47570","Ciénaga","Puebloviejo"
"975",975,0.328760282870058,-0.120297931876268,"CO47189","CO47001","Ciénaga","Santa Marta"
"976",976,1.05712786532272,2.1162545085927,"CO23189","CO23570","Ciénaga de Oro","Pueblo Nuevo"
"977",977,-0.901979987341224,2.06177534371024,"CO23189","CO23660","Ciénaga de Oro","Sahagún"
"978",978,0.849667770986834,1.28289985095178,"CO23189","CO23670","Ciénaga de Oro","San Andrés de Sotavento"
"979",979,-0.94474617661548,2.92251365986424,"CO23189","CO23678","Ciénaga de Oro","San Carlos"
"980",980,0.0862871775088808,2.2656533021802,"CO23189","CO23686","Ciénaga de Oro","San Pelayo"
"981",981,-0.627397841954565,2.17800637859929,"CO15189","CO15599","Ciénega","Ramiriquí"
"982",982,1.44906521124132,2.11462604965604,"CO15189","CO15621","Ciénega","Rondón"
"983",983,-0.461663784666139,3.09509499814205,"CO15189","CO15764","Ciénega","Soracá"
"984",984,0.495112867341783,-0.236212590478571,"CO68190","CO68385","Cimitarra","Landázuri"
"985",985,-0.422690227370412,-0.648390351540449,"CO68190","CO05579","Cimitarra","Puerto Berrío"
"986",986,1.6975445432391,-0.33345238179597,"CO68190","CO68573","Cimitarra","Puerto Parra"
"987",987,0.888190200997539,0.19135877995482,"CO63190","CO63272","Circasia","Filandia"
"988",988,-2.828356881453,2.18984702998658,"CO63190","CO63470","Circasia","Montenegro"
"989",989,1.10923702572443,0.507779136378549,"CO63190","CO63594","Circasia","Quimbaya"
"990",990,0.610199947895798,0.405579335285435,"CO63190","CO63690","Circasia","Salento"
"991",991,-1.89633902364071,1.11941249277316,"CO05190","CO05690","Cisneros","Santo Domingo"
"992",992,0.272750289674814,0.825337664400258,"CO05101","CO27245","Ciudad Bolívar","El Carmen de Atrato"
"993",993,-0.432002026269523,-0.063085913089607,"CO05101","CO05353","Ciudad Bolívar","Hispania"
"994",994,0.0735553854030775,0.931315881962455,"CO05101","CO05576","Ciudad Bolívar","Pueblorrico"
"995",995,0.221200641492273,0.601288719122114,"CO05101","CO05642","Ciudad Bolívar","Salgar"
"996",996,-0.783594983794568,5.00577210530979,"CO13222","CO13673","Clemencia","Santa Catalina"
"997",997,-1.63249376561163,0.770326609755639,"CO13222","CO13683","Clemencia","Santa Rosa"
"998",998,2.37772985663377,-0.735833100895187,"CO05197","CO05148","Cocorná","El Carmen de Viboral"
"999",999,-0.620288857001448,-0.640227110061171,"CO05197","CO05697","Cocorná","El Santuario"
"1000",1000,-1.33300990464545,-0.0407899606883662,"CO05197","CO05313","Cocorná","Granada"
"1001",1001,-0.714958988620439,0.000793542449092771,"CO05197","CO05652","Cocorná","San Francisco"
"1002",1002,2.58062373780417,-0.65826678658972,"CO05197","CO05660","Cocorná","San Luis"
"1003",1003,2.51871709419288,-0.694887123896952,"CO05197","CO05756","Cocorná","Sonsón"
"1004",1004,1.69469235008598,-0.193614033229756,"CO73200","CO73268","Coello","Espinal"
"1005",1005,2.0558190869552,-0.269127491566789,"CO73200","CO73275","Coello","Flandes"
"1006",1006,2.1349133472496,0.401362961714646,"CO73200","CO25307","Coello","Girardot"
"1007",1007,0.082813140969657,0.645631691099916,"CO73200","CO25324","Coello","Guataquí"
"1008",1008,-0.502621795763772,-0.0408179281568178,"CO73200","CO73001","Coello","Ibagué"
"1009",1009,-0.436580967190722,-0.292406828551408,"CO73200","CO25483","Coello","Nariño"
"1010",1010,1.27239438634832,-0.353528165855311,"CO73200","CO73547","Coello","Piedras"
"1011",1011,-0.146296719259448,1.09017101284976,"CO73200","CO73678","Coello","San Luis"
"1012",1012,2.39693171513521,0.458241846554059,"CO25200","CO25486","Cogua","Nemocón"
"1013",1013,2.71554958655759,-0.123984262968088,"CO25200","CO25513","Cogua","Pacho"
"1014",1014,0.250713608698163,0.66065694359706,"CO41206","CO73236","Colombia","Dolores"
"1015",1015,1.35441827358482,-0.671077832282691,"CO52203","CO52378","Colón","La Cruz"
"1016",1016,1.04119326189695,-0.453776877472437,"CO52203","CO52399","Colón","La Unión"
"1017",1017,3.01567337208334,1.39501446391047,"CO52203","CO52693","Colón","San Pablo"
"1018",1018,-1.22131495607531,1.69190555594405,"CO86219","CO52258","Colón","El Tablón de Gómez"
"1019",1019,-1.2945942485654,1.73412079225856,"CO86219","CO86755","Colón","San Francisco"
"1020",1020,0.13909124224084,1.29485839811017,"CO86219","CO86760","Colón","Santiago"
"1021",1021,-0.827663239315694,1.53736112905107,"CO86219","CO86749","Colón","Sibundoy"
"1022",1022,-0.61131447207507,0.104638119942703,"CO70204","CO13244","Colosó","El Carmen de Bolívar"
"1023",1023,0.280211884015874,-0.194178425712243,"CO70204","CO70418","Colosó","Los Palmitos"
"1024",1024,-0.874015478904157,0.0893703305553179,"CO70204","CO70473","Colosó","Morroa"
"1025",1025,0.717960864780246,0.0294898789652449,"CO70204","CO70508","Colosó","Ovejas"
"1026",1026,2.9199158924475,-0.670630867015672,"CO70204","CO70823","Colosó","San José de Toluviejo"
"1027",1027,0.173547020985699,0.0414390971627899,"CO70204","CO70713","Colosó","San Onofre"
"1028",1028,0.831649341699892,-0.313161401959685,"CO15204","CO68298","Cómbita","Gámbita"
"1029",1029,-0.901315725585144,-0.130438498963232,"CO15204","CO15476","Cómbita","Motavita"
"1030",1030,0.874494622727549,-0.202067020130248,"CO15204","CO15500","Cómbita","Oicatá"
"1031",1031,0.721611603461353,-0.475631316315257,"CO15204","CO15763","Cómbita","Sotaquirá"
"1032",1032,1.25080590896625,-0.305525747016154,"CO05206","CO05321","Concepción","Guatapé"
"1033",1033,1.14461954232863,0.212489738161334,"CO05206","CO05541","Concepción","Peñol"
"1034",1034,2.10565506853905,0.95794434269954,"CO05206","CO05674","Concepción","San Vicente Ferrer"
"1035",1035,-0.733606250563584,1.01402582858979,"CO05206","CO05690","Concepción","Santo Domingo"
"1036",1036,0.975780582710715,0.438790321922516,"CO68207","CO15223","Concepción","Cubará"
"1037",1037,0.87932382617727,0.399187928382645,"CO68207","CO68266","Concepción","Enciso"
"1038",1038,-0.949445724931406,1.4199386088425,"CO68207","CO68432","Concepción","Málaga"
"1039",1039,1.13372446116401,5.46290363280682,"CO68207","CO68669","Concepción","San Andrés"
"1040",1040,1.85150706161052,-0.217313713367948,"CO05209","CO05642","Concordia","Salgar"
"1041",1041,-1.29416554896766,-0.94855248874921,"CO47205","CO47541","Concordia","Pedraza"
"1042",1042,2.33529806343546,-0.781895512582355,"CO27205","CO27450","Condoto","Medio San Juan"
"1043",1043,-1.0012396873243,-0.0137544495078268,"CO27205","CO27491","Condoto","Nóvita"
"1044",1044,1.93527474079805,-0.22724214092317,"CO27205","CO27580","Condoto","Río Iró"
"1045",1045,-0.0410510072346263,0.369752892726521,"CO27205","CO27660","Condoto","San José del Palmar"
"1046",1046,-2.20798139524123,1.67525117655082,"CO68209","CO68322","Confines","Guapotá"
"1047",1047,0.399264595936515,0.165448540205976,"CO68209","CO68500","Confines","Oiba"
"1048",1048,-1.15008861939547,1.33336098216672,"CO68209","CO68524","Confines","Palmas del Socorro"
"1049",1049,-1.60618558065171,1.20601026954804,"CO68209","CO68533","Confines","Páramo"
"1050",1050,0.301701864530906,-0.32985951371863,"CO68209","CO68755","Confines","Socorro"
"1051",1051,-2.18484426714756,1.50349656841805,"CO52207","CO52320","Consacá","Guaitarilla"
"1052",1052,0.365684791278895,0.586577026061535,"CO52207","CO52381","Consacá","La Florida"
"1053",1053,-1.91245744584403,1.24555139652411,"CO52207","CO52480","Consacá","Nariño"
"1054",1054,1.15669237314131,-0.255244257355389,"CO52207","CO52001","Consacá","Pasto"
"1055",1055,-0.137509599019642,0.280647438249589,"CO52207","CO52683","Consacá","Sandoná"
"1056",1056,1.58308877240958,0.0671022208173462,"CO52210","CO52287","Contadero","Funes"
"1057",1057,-1.10108109034254,1.05226128791941,"CO52210","CO52323","Contadero","Gualmatán"
"1058",1058,2.42016949692734,-0.634323938098655,"CO52210","CO52352","Contadero","Iles"
"1059",1059,2.65549823305167,-0.263578189431904,"CO52210","CO52356","Contadero","Ipiales"
